Area,Location,Property Type,Number of structures,Swimming Pool,Boundary,Age Category,Land Rate,Market Value,Number of rooms,Proximity to schools(km),Proximity to healthcare(km),Proximity to malls(km),Proximity to highway(km)
600,low density,double_storey,1,No,walled,new,107.1428571,154830.2571,12,2.544973676,1.234801277,10.91697067,0.318394956
1151.98,low density,single_storey,1,Yes,walled,new,107.1428571,193952.95,11,2.490046775,1.298530512,10.86134607,0.073984273
2150,low density,double_storey,1,Yes,walled&electric,new,107.1428571,265116.85,12,2.52491033,1.279342738,10.86835525,0.681873738
2500,low density,double_storey,2,Yes,walled&electric,new,107.1428571,379346.1429,14,2.548373703,1.255282834,10.88810141,0.690557407
648.02,low density,double_storey,1,Yes,walled,relatively new,107.1428571,157431.3214,12,2.433178561,1.557984923,10.46247737,0.061390284
2492,low density,single_storey,2,Yes,walled&electric,relatively new,107.1428571,378095.3714,12,2.423221427,1.521842178,10.42616377,0.752258645
507.57,low density,double_storey,1,No,walled,relatively new,107.1428571,146677.7357,11,2.436371593,1.542324531,10.4461711,0.717699087
998.12,low density,double_storey,1,Yes,walled,relatively new,107.1428571,180991.2143,12,2.356634497,1.417671365,10.32417893,0.738986957
792,low density,double_storey,1,No,walled&electric,relatively new,107.1428571,165680.7214,12,2.307893552,1.406695298,10.3149227,0.608764744
958.43,low density,double_storey,1,No,walled,relatively new,107.1428571,176723.3857,12,2.25840175,1.409478589,10.31798814,0.588298437
1558,low density,double_storey,2,Yes,walled,relatively new,107.1428571,218059.4857,8,2.218665056,1.40634022,10.31393286,0.58277877
1399.75,low density,double_storey,1,Yes,walled,relatively new,107.1428571,206481.3786,14,2.227615971,1.456036638,10.36349436,0.575107743
1791.99,low density,single_storey,1,Yes,walled,relatively new,107.1428571,298368.5,12,2.173438448,1.417276863,10.32241801,0.624357116
843.08,low density,single_storey,1,Yes,walled,old,107.1428571,166519.5286,11,2.19690457,1.453738177,10.35977345,0.582701793
684,low density,double_storey,1,No,walled,old,107.1428571,155137.5429,10,2.546432506,1.568755624,10.52638484,0.619907743
1800.01,low density,single_storey,1,Yes,walled,old,107.1428571,234788.6929,13,2.423110915,1.070441315,9.959416181,0.065414388
1259.97,low density,double_storey,1,Yes,walled,old,107.1428571,195227.55,13,2.437020442,1.097789199,9.98522442,0.373381328
1072.89,low density,single_storey,1,Yes,walled,old,107.1428571,183381.0571,13,2.438237934,1.023519899,9.907484621,0.397780858
828,low density,single_storey,1,Yes,walled,old,107.1428571,163832.0571,8,2.322223401,1.119390228,10.02345637,0.362863526
992.01,low density,double_storey,1,Yes,walled&electric,relatively new,107.1428571,175522.8643,9,2.17313815,1.061062249,9.969090118,0.343711463
1386,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,203408.0714,13,2.185495016,1.037403538,9.94579617,0.235109906
1000.02,low density,double_storey,1,Yes,walled,relatively new,107.1428571,175366.8429,9,2.219397606,1.08848322,9.997066943,0.216526451
1086.15,low density,double_storey,2,Yes,walled,relatively new,107.1428571,179811.1214,11,2.205773914,1.103848997,10.0124145,0.274236492
1800.01,low density,single_storey,1,No,walled,relatively new,107.1428571,294993.4643,8,2.234758673,1.171225909,10.07978772,0.283971507
1590.02,low density,single_storey,1,Yes,walled,relatively new,107.1428571,208970.2214,13,2.274907863,1.257512252,10.16567347,0.354088184
748.06,low density,double_storey,1,No,walled,relatively new,107.1428571,154638.6429,14,2.322803383,1.282226203,10.18865427,0.443589977
792.01,low density,double_storey,1,Yes,walled&electric,relatively new,107.1428571,157372.35,8,2.338631134,1.260788178,10.16587572,0.47909721
1598.72,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,214414.8357,9,2.372671498,1.243270981,10.14502376,0.465620105
611.92,low density,double_storey,1,No,walled&electric,relatively new,107.1428571,143551.5857,10,2.349086028,1.328617186,10.23413162,0.463804341
1500,low density,double_storey,1,Yes,walled,relatively new,107.1428571,206896.5214,12,2.287742399,1.309530012,10.21765636,0.52758516
872.73,low density,double_storey,1,No,walled&electric,relatively new,107.1428571,193072.9643,10,2.305624011,1.283085799,10.19038153,0.494293655
1799.99,low density,single_storey,1,No,walled,relatively new,107.1428571,291858.2786,8,2.414569034,1.354396734,10.25479702,0.47488906
1125,low density,single_storey,3,Yes,walled,relatively new,107.1428571,178977.1857,13,2.122001721,1.426080196,10.3268027,0.570493344
1792,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,290306.1714,11,2.073432373,1.459309288,10.35359089,0.590661006
1375,low density,single_storey,1,Yes,walled&electric,established,107.1428571,195713.9143,10,2.011108725,1.473313325,10.35780767,0.625893682
828.35,low density,double_storey,1,No,walled&electric,established,107.1428571,156633.7,10,1.988066781,1.459098007,10.34006567,0.645647741
1375,low density,single_storey,1,Yes,walled,established,107.1428571,195615.8857,13,1.868494616,1.426232635,10.28266714,0.634296737
1200.02,low density,double_storey,1,No,walled&electric,established,107.1428571,182625.5286,8,1.942944158,1.389293749,10.26382853,0.6248632
778.52,low density,double_storey,1,Yes,walled,established,107.1428571,152406.65,13,1.991655918,1.380694124,10.26474478,0.572101704
2000,low density,single_storey,4,Yes,walled&electric,established,107.1428571,239085.1357,9,2.037251239,1.349137089,10.24131565,0.555214812
612.06,low density,double_storey,1,No,walled&electric,established,107.1428571,96029.14286,8,2.095040596,1.35182278,10.251302,0.517905149
1200,low density,single_storey,1,Yes,walled,established,107.1428571,181700.4643,10,2.137437078,1.35609807,10.25955219,0.516756098
1197.35,low density,double_storey,1,No,walled&electric,established,107.1428571,181491.1786,10,2.166498872,1.336936644,10.2427484,0.52075951
1800,low density,single_storey,1,Yes,walled,established,107.1428571,288049.1071,11,2.17965262,1.319436518,10.22617643,0.502882772
1105.86,low density,single_storey,1,Yes,walled&electric,established,107.1428571,173921.4,10,1.608995835,1.407625617,10.17931922,0.486594502
648.07,low density,single_storey,1,No,walled&electric,new,107.1428571,140624.0429,11,1.620729208,1.379574493,10.15603518,0.698979078
792,low density,double_storey,1,Yes,walled&electric,new,107.1428571,179142.15,10,1.660597966,1.358458688,10.15073014,0.671152849
1792,low density,single_storey,2,Yes,walled,new,107.1428571,286186.9071,9,1.676001556,1.357320546,10.15546882,0.636109492
600.27,low density,double_storey,1,No,walled,new,142.8571429,179525.8214,10,1.73925174,1.339163907,10.1599669,0.628347234
1073,low density,single_storey,1,No,walled&electric,new,107.1428571,170416.5,14,1.784926828,1.249084727,10.08517348,0.586400518
1206.21,low density,single_storey,1,No,walled&electric,new,107.1428571,179901.1571,11,1.790930185,1.258154527,10.09615263,0.491173192
800,low density,single_storey,1,Yes,walled,new,107.1428571,150590.3286,14,1.821323233,1.233914806,10.08120039,0.496107703
806.51,low density,double_storey,1,Yes,walled,new,142.8571429,208150.0857,11,1.856983336,1.21739398,10.07483709,0.462745772
2000,low density,single_storey,1,No,walled,new,107.1428571,235752.0429,11,1.909732583,1.193264591,10.0642106,0.433998732
1799.99,low density,single_storey,1,Yes,walled,new,107.1428571,285374.7786,10,2.115414777,1.087893874,9.992568883,0.392948229
648,low density,double_storey,1,No,walled&electric,new,107.1428571,138210.5071,14,2.130316494,1.133311361,10.03879552,0.25282111
684,low density,double_storey,1,Yes,walled,new,107.1428571,140611.7429,11,2.078500184,1.122011598,10.02292042,0.29893225
1317.49,low density,single_storey,1,Yes,walled,new,107.1428571,174723.4929,12,2.722325029,1.282754173,10.10168998,0.287125486
1224,low density,single_storey,1,No,walled,new,107.1428571,157130.8714,9,2.715801937,1.260006656,10.07831494,0.685244448
810,low density,double_storey,1,Yes,walled,new,107.1428571,149393.1143,10,2.739867691,1.328300241,10.14685598,0.670595575
1167.76,low density,single_storey,1,Yes,walled,relatively new,107.1428571,174843.1857,11,2.652565035,1.071266053,9.890250724,0.718515581
1200.19,low density,single_storey,1,Yes,walled,relatively new,107.1428571,177081.8071,14,2.791421935,1.172537722,9.940366609,0.557492828
783.5,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,146451.4429,9,2.81720304,1.24060387,10.0082436,0.043716008
648.07,low density,single_storey,1,No,walled,relatively new,107.1428571,136619.7357,10,2.753221681,1.236346795,10.03485522,0.080453349
1200,low density,single_storey,1,Yes,walled,relatively new,107.1428571,175976.9357,9,2.791841428,1.320563193,10.11575542,0.688623228
804.89,low density,single_storey,1,No,walled&electric,relatively new,142.8571429,204894.1429,12,2.828685721,1.260220086,10.02576355,0.750135024
1002,low density,single_storey,1,Yes,walled,relatively new,107.1428571,161429.5571,10,2.997918818,1.339096342,10.02105965,0.095094095
648.01,low density,double_storey,1,Yes,walled,relatively new,107.1428571,135665.2429,14,3.035611072,1.339203864,9.993884723,0.020275254
1200.1,low density,single_storey,2,Yes,walled,relatively new,107.1428571,174942.6786,11,2.87058521,1.144091599,9.857274123,0.056242141
1590.12,low density,single_storey,1,Yes,walled,relatively new,107.1428571,202788.5571,8,2.846458072,1.101861275,9.820313212,0.765888037
1000,low density,single_storey,1,Yes,walled,relatively new,142.8571429,231130.6786,11,2.851788856,1.097112825,9.810699758,0.739385689
1216.66,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,175115.4714,10,2.924311657,1.131652879,9.802308964,0.744214409
1959,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,228011.8071,11,2.922476825,1.234594117,9.937424749,0.816170819
1199.99,low density,single_storey,1,Yes,walled,relatively new,107.1428571,173738.9571,8,2.950403474,1.23912716,9.923868851,0.826067654
1223.57,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,175164.5929,8,2.94706593,1.184959031,9.855242009,0.851371658
1200,low density,single_storey,1,Yes,walled,relatively new,107.1428571,173446.7143,14,2.994691523,1.251455838,9.907266536,0.841339011
1200.04,low density,single_storey,2,Yes,walled,relatively new,107.1428571,169843.8,8,2.933336175,1.164878253,9.839178798,0.892794314
1257.81,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,176884.0571,14,2.993328474,1.181885386,9.814067305,0.826707636
894.94,low density,single_storey,1,No,walled,relatively new,107.1428571,150119.7071,11,3.015957714,1.189635587,9.805326626,0.885303322
929,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,152406.8214,14,3.000360419,1.219571881,9.859711937,0.907662775
589.74,low density,double_storey,1,Yes,walled,established,142.8571429,169745.7929,10,3.044632126,1.262242377,9.881612,0.894412216
1399.93,low density,single_storey,2,Yes,walled,established,107.1428571,185428.2214,11,3.057512843,1.212743645,9.800466868,0.939722746
603.98,low density,double_storey,1,Yes,walled,established,107.1428571,128530.0643,8,3.127790605,1.229226403,9.755144448,0.949073037
803.32,low density,double_storey,1,Yes,walled,established,107.1428571,142718.7143,12,3.093577348,1.281156763,9.865292883,1.019690685
1200.01,low density,single_storey,2,Yes,walled,established,107.1428571,170564.7143,8,3.148418609,1.330151686,9.885253169,0.987141878
1800,low density,single_storey,1,Yes,walled,established,107.1428571,277128.4,13,3.156655743,1.364405346,9.927722085,1.042635102
1639.02,low density,single_storey,2,Yes,walled,established,107.1428571,201266.0857,14,3.106047502,1.394667642,10.01468388,1.053871049
1199.98,low density,double_storey,2,Yes,walled,established,107.1428571,169724.1571,8,3.13267536,1.438309046,10.05391748,0.123525817
1099.48,low density,single_storey,1,No,walled,established,107.1428571,162405.6857,13,2.097695331,1.480155145,11.03274731,0.108151914
944.97,low density,single_storey,1,Yes,walled,established,107.1428571,185144.8714,10,2.090578101,1.494400056,10.98891491,0.039449323
873.52,low density,double_storey,1,Yes,walled,established,107.1428571,146155.9786,11,2.147775129,1.4359895,11.03109736,0.07342836
1558.12,low density,single_storey,1,Yes,walled,established,107.1428571,194871.9571,14,2.180860209,1.413726803,11.00756579,0.101590027
1200.04,low density,single_storey,2,Yes,walled&electric,established,107.1428571,168794.4571,10,1.682099375,1.55495369,10.35037046,0.158911966
819.99,low density,single_storey,1,Yes,walled&electric,established,107.1428571,141370.0214,11,1.696152475,1.547562367,10.34815575,0.801033738
885.47,low density,single_storey,1,No,walled,established,107.1428571,145922.8357,13,1.692988821,1.535012665,10.33508084,0.789675624
1400.22,low density,single_storey,1,Yes,walled,established,107.1428571,182654.1214,8,1.754476885,1.592172886,10.40941241,0.77896446
937,low density,single_storey,1,Yes,walled&electric,new,107.1428571,182647.7714,8,1.780086894,1.587660772,10.41289408,0.815293927
648.01,low density,double_storey,2,Yes,walled&electric,new,107.1428571,128398.5357,8,1.75678324,1.569587903,10.3887561,0.804214887
864.01,low density,single_storey,1,Yes,walled&electric,new,107.1428571,143689.1643,11,1.75717905,1.637560196,10.4529305,0.792823723
1374,low density,single_storey,1,Yes,walled,new,107.1428571,180100.1786,8,1.763503819,1.617656928,10.43618737,0.578087271
796,low density,double_storey,1,Yes,fenced,new,107.1428571,138200.3286,10,1.77606434,1.607446527,10.43036208,0.837747166
864,low density,double_storey,1,Yes,walled&electric,new,107.1428571,173863.3571,10,1.765289151,1.674569214,10.48996497,0.824574091
1175.77,low density,single_storey,2,Yes,walled,new,107.1428571,165167.15,8,1.78157162,1.680424945,10.50029949,0.541559706
804.68,low density,double_storey,1,No,walled&electric,new,107.1428571,138474.7071,12,1.784136723,1.707753936,10.52642292,0.530344713
1400.31,low density,single_storey,3,Yes,walled,new,107.1428571,230919.6,11,1.791168491,1.690358066,10.51235641,0.504794861
885.5,low density,single_storey,1,No,walled,new,107.1428571,143940.5714,12,1.804925697,1.740244783,10.56250732,0.518029834
826.39,low density,single_storey,1,Yes,walled&electric,new,107.1428571,139776.0714,13,1.830373823,1.780166535,10.60642376,0.468307631
717.44,low density,double_storey,1,Yes,walled,new,107.1428571,131653.4214,14,1.861443646,1.791314447,10.64580054,0.424001864
800,low density,single_storey,1,Yes,walled&electric,old,107.1428571,137361.4214,8,1.88247552,1.757951782,10.68696622,0.38412041
1169.07,low density,single_storey,1,No,walled,old,107.1428571,163519.2,12,1.909507448,1.719006805,10.73298885,0.342923922
648.07,low density,single_storey,1,Yes,walled&electric,old,107.1428571,126274.0571,11,1.901951166,1.710757184,10.77094607,0.296913682
720.38,low density,single_storey,2,No,walled&electric,old,107.1428571,130921.0214,13,1.930347642,1.68611756,10.77811259,0.260271011
1408.12,low density,single_storey,1,Yes,walled,old,107.1428571,179987.85,11,1.983154698,1.644500573,10.7821419,0.251779845
885.52,low density,single_storey,1,Yes,walled,old,107.1428571,142572.7286,12,1.970018136,1.638412198,10.82656231,0.255266931
1144.01,low density,single_storey,1,Yes,walled,old,107.1428571,160957.8571,14,1.990885609,1.631337206,10.80107892,0.204354471
449.95,low density,double_storey,1,No,walled,old,107.1428571,111376.4571,13,2.008068805,1.58904194,10.88764143,0.236484601
647.98,low density,double_storey,2,Yes,walled&electric,old,107.1428571,125395.4,9,2.048856278,1.543261129,10.93204131,0.144981459
890.52,low density,single_storey,1,No,walled&electric,old,107.1428571,142376.6429,13,3.603369797,1.669907068,9.753861389,0.109135911
1439.82,low density,single_storey,3,Yes,walled,new,107.1428571,181489.7071,11,2.047580665,1.440076962,10.33135227,0.104539347
1200,low density,single_storey,2,Yes,walled,new,107.1428571,164303.2929,8,2.06920531,1.443030424,10.33721763,0.608422539
792,low density,single_storey,1,Yes,walled,new,107.1428571,135044.4357,8,2.441608901,1.435342916,10.33543886,0.609760198
1199.97,low density,single_storey,1,Yes,walled,new,107.1428571,206959.0429,8,3.560486016,1.778021665,10.1582362,0.057740005
786.08,low density,single_storey,1,Yes,walled&electric,new,107.1428571,134493.0571,13,3.587410418,1.764955675,10.10368618,0.098677815
1330,low density,single_storey,1,No,walled,old,107.1428571,173347.5571,13,3.65555649,1.840045519,10.15111517,0.164358237
1800.01,low density,single_storey,2,Yes,walled,old,107.1428571,271182.0143,14,3.682676584,1.818660573,10.07676471,0.633937633
791.91,low density,single_storey,1,No,walled&electric,old,107.1428571,134837.7714,9,3.569087814,1.714479026,10.0379432,0.625955873
657.87,low density,single_storey,1,Yes,walled,old,107.1428571,125122.8643,8,3.591897364,1.734616195,10.04442881,0.739279587
1386,low density,single_storey,1,Yes,walled,old,107.1428571,176959.7571,12,3.619027197,1.709568811,9.961876975,0.716836883
648,low density,single_storey,1,Yes,walled,relatively new,107.1428571,124141.7429,9,3.629384603,1.728769248,9.983205201,0.168451991
761.77,low density,double_storey,1,Yes,walled&electric,relatively new,107.1428571,159183.2643,14,3.688637442,1.786237437,10.00740304,0.156222795
999.98,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,148945.8571,13,3.645449048,1.771524931,10.0403358,0.646509687
1375,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,175616.8429,13,3.665919085,1.780219623,10.02828502,0.670575469
807.36,low density,single_storey,2,Yes,walled&electric,relatively new,107.1428571,139892.0429,11,3.687857316,1.761392824,9.960632776,0.65717502
792,low density,single_storey,1,Yes,walled,relatively new,107.1428571,133600.3929,9,3.676067608,1.739368432,9.935406535,0.668837232
1199.91,low density,single_storey,2,Yes,walled,new,107.1428571,162504.9429,8,3.694629021,1.742860806,9.913738944,0.126743633
670.33,low density,double_storey,2,Yes,walled&electric,new,107.1428571,124587.2071,8,3.647580908,1.700992912,9.903617704,0.127713598
804.96,low density,single_storey,1,No,walled&electric,new,142.8571429,191419.7714,12,3.662522859,1.703696666,9.885941691,0.101205655
880.36,low density,single_storey,1,No,walled&electric,new,107.1428571,133899.15,11,3.634475486,1.56646208,9.647002481,0.106791785
1199.99,low density,single_storey,1,Yes,walled,new,107.1428571,161956.1786,11,3.625288199,1.592039602,9.71900348,0.215737735
792.01,low density,single_storey,2,Yes,walled&electric,new,107.1428571,132778.9071,9,3.485381414,1.450505279,9.665143271,0.145037243
734.87,low density,double_storey,1,No,walled&electric,new,107.1428571,128649.0929,14,3.430267983,1.414613233,9.682529663,1.383201922
507.52,low density,double_storey,1,Yes,walled,new,107.1428571,112433.0714,13,3.380656788,1.381715477,9.69501011,1.326627673
1200.21,low density,single_storey,1,Yes,walled,new,107.1428571,161592.6571,13,3.338097606,1.348999007,9.696268006,1.276014974
778.62,low density,double_storey,1,Yes,walled,new,107.1428571,131473.0286,8,3.277549422,1.310682757,9.710732985,1.233220574
1220.69,low density,single_storey,2,Yes,walled,new,107.1428571,169687.7357,8,3.266192918,1.339041298,9.772416789,1.171627508
792,low density,single_storey,2,No,walled,established,107.1428571,132298.6214,9,3.351456049,1.394226667,9.757981548,1.157983475
784.01,low density,single_storey,2,Yes,walled&electric,established,107.1428571,131657.4857,10,3.386997104,1.42580454,9.765803689,1.243804338
132.38,low density,single_storey,1,Yes,walled,established,107.1428571,185876.3357,8,3.378882814,1.431689166,9.787141819,0.180961268
1200,low density,single_storey,1,No,walled,established,107.1428571,152627.2071,14,3.277907811,1.381490867,9.82793521,0.183805489
1314,low density,single_storey,1,Yes,walled,established,107.1428571,169312.1571,11,3.305844364,1.400885989,9.826787544,1.169485917
1152.02,low density,single_storey,1,Yes,walled&electric,established,107.1428571,157695.7643,14,3.431158226,1.491666159,9.823215663,0.255578908
1125,low density,single_storey,2,Yes,walled&electric,established,107.1428571,155427.3786,13,3.476379392,1.523685273,9.818689417,0.129327441
1125.01,low density,single_storey,1,Yes,walled,established,107.1428571,155398.6286,9,3.45134946,1.458634282,9.73407578,0.08456434
612,low density,double_storey,1,No,walled&electric,established,107.1428571,118255.9,9,3.47506867,1.497184848,9.771399807,0.142771658
1152.02,low density,single_storey,2,Yes,walled&electric,established,107.1428571,156755.6857,14,3.535701504,1.527019992,9.735858891,0.102675858
722.26,low density,single_storey,1,No,walled&electric,established,107.1428571,126021.4571,12,3.566889374,1.553895514,9.739100587,0.103974148
871.2,low density,single_storey,1,Yes,walled&electric,established,107.1428571,136611.6,8,3.592384742,1.569243906,9.727984474,0.102017766
1792,low density,single_storey,1,Yes,walled,established,107.1428571,265881.8214,13,3.36590197,1.46404078,9.859433901,0.120665222
692.11,low density,single_storey,1,No,walled&electric,established,107.1428571,123150.1857,8,3.413976041,1.521566899,9.897728723,0.200438006
792.01,low density,single_storey,1,Yes,walled,established,107.1428571,130246.15,11,3.346648757,1.476647565,9.903458826,0.16742658
2124.99,low density,single_storey,2,Yes,walled&electric,established,107.1428571,225270.1929,10,3.323367438,1.475211018,9.927596773,0.234644366
648,low density,single_storey,2,Yes,walled,new,107.1428571,119511.2786,11,3.260654882,1.397603044,9.873154261,0.183935609
612,low density,double_storey,1,Yes,walled&electric,new,107.1428571,116766.2143,10,3.267938893,1.430093872,9.91633615,0.110812421
1784,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,264055.1071,12,3.355604002,1.502046905,9.934734821,0.139799206
1105.37,low density,single_storey,1,Yes,walled,relatively new,107.1428571,151844.5571,14,3.264793526,1.492559205,10.01549264,0.241549632
647.93,low density,single_storey,1,No,walled,relatively new,107.1428571,119127.2571,11,3.282781474,1.483638576,9.984010064,0.070535259
748.07,low density,single_storey,1,No,walled,relatively new,107.1428571,126128.7143,14,3.312758742,1.524093667,10.01604956,0.244861479
805.25,low density,double_storey,1,Yes,walled&electric,relatively new,107.1428571,158809.3286,14,3.273352654,1.513900207,10.0394598,0.234041647
1259.99,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,162459.3571,13,3.273616466,1.544428974,10.08497031,0.047992185
885.45,low density,double_storey,1,Yes,walled,relatively new,107.1428571,135449.0286,13,3.327938808,1.56648552,10.06630779,0.089133744
792.01,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,128802.55,11,3.363384347,1.584418772,10.05824142,0.045341061
886.14,low density,single_storey,1,Yes,walled,relatively new,107.1428571,135230.9643,8,3.458531012,1.581135445,9.944514761,0.044530277
141.69,low density,single_storey,2,Yes,walled,new,107.1428571,161742.0571,11,3.515364012,1.647164563,9.987774526,0.159478507
600,low density,double_storey,1,Yes,walled,old,107.1428571,114435.6929,8,3.477275607,1.580665571,9.919854971,0.16433315
793.83,low density,single_storey,1,No,walled&electric,old,107.1428571,128197.5571,12,3.49963114,1.605074021,9.93387095,0.125870474
1157.96,low density,single_storey,1,Yes,walled,old,107.1428571,153994.8429,10,3.555200597,1.650863315,9.942017277,0.12168453
648.01,low density,single_storey,1,Yes,walled,old,107.1428571,117458.4857,14,3.534419779,1.62388374,9.921218425,0.10509667
611.88,low density,single_storey,2,No,walled&electric,old,107.1428571,136431.3857,11,3.516070659,1.58549073,9.876418444,0.09089929
863.98,low density,single_storey,1,Yes,walled&electric,new,107.1428571,132451.5071,13,3.549542068,1.621749421,9.896361534,0.062701412
720,low density,single_storey,1,No,walled&electric,new,107.1428571,121839.7357,13,3.568338056,1.647070754,9.916850781,0.060501947
764.27,low density,single_storey,1,No,walled,new,107.1428571,124972.1429,12,3.587839292,1.649642638,9.893744374,0.077766881
691.42,low density,single_storey,1,No,walled&electric,new,107.1428571,119643.7714,8,3.574911178,1.612187837,9.841343092,0.057856746
1186.62,low density,single_storey,2,Yes,walled,new,107.1428571,154984.9571,10,3.598200651,1.632413609,9.845148519,0.014439315
1375,low density,single_storey,1,Yes,walled,new,107.1428571,168405.5,11,3.603246886,1.619291533,9.811466849,0.037731281
810.02,low density,single_storey,1,No,walled&electric,new,107.1428571,126760.65,11,3.556925976,1.578863732,9.804263137,0.05473077
648,low density,single_storey,1,Yes,walled,new,107.1428571,139371.2357,9,3.543456786,1.575695549,9.818568752,0.034959869
830.21,low density,single_storey,1,No,walled&electric,new,107.1428571,129073.8643,13,2.792448241,0.830304044,9.51402093,0.025072141
1970,low density,double_storey,2,Yes,walled,new,107.1428571,210476.0143,11,2.823454567,0.844992645,9.505792462,0.717244151
611.92,low density,double_storey,1,Yes,walled&electric,new,107.1428571,113327.2929,14,2.85119181,0.852035596,9.488998401,0.749164023
1086.18,low density,single_storey,1,Yes,walled,new,107.1428571,147469.3143,12,2.884985322,0.861999943,9.46854777,0.780168695
1386,low density,double_storey,1,Yes,walled&electric,new,107.1428571,168183.2286,13,2.917161783,0.860224411,9.430131492,0.817968543
1186.51,low density,single_storey,1,No,walled,new,107.1428571,195931.0071,13,2.60951948,0.830324681,9.656915011,0.859288093
902.73,low density,single_storey,1,Yes,walled&electric,new,107.1428571,165438.8,11,3.653407667,1.758123045,9.798918113,0.096621868
683.9,low density,single_storey,1,No,walled,new,107.1428571,117506.6286,11,3.573296675,1.654510961,9.755213265,0.19161679
611.99,low density,double_storey,1,No,walled&electric,new,107.1428571,112308.6643,9,2.514095323,1.215940217,10.96285511,0.074193584
648.01,low density,single_storey,1,No,walled&electric,new,107.1428571,114838.55,9,2.443956479,1.287897924,10.90633616,0.142616935
1386,low density,single_storey,1,Yes,walled&electric,established,107.1428571,167550.45,9,2.41264009,1.17316803,11.19436054,0.612780351
898.96,low density,single_storey,1,Yes,walled&electric,established,107.1428571,134757.7,11,2.449949259,1.131491536,11.23917768,0.170978585
648.04,low density,single_storey,1,No,walled,established,107.1428571,114764.4071,14,1.848283763,1.729403851,10.87994693,0.156554844
1152.02,low density,single_storey,1,Yes,walled,established,107.1428571,150625.5071,10,1.929160621,1.643347593,10.97918899,1.289494535
612.13,low density,single_storey,1,No,walled,established,107.1428571,111993.0929,10,1.922323488,1.656387406,10.91823552,1.367266035
604.16,low density,double_storey,2,No,walled&electric,established,107.1428571,132892.3929,12,1.90052805,1.673572268,10.94168807,1.297680494
904.45,low density,single_storey,2,Yes,walled&electric,established,107.1428571,165032.3071,11,1.74763787,1.614080378,10.42793628,1.336374485
719.83,low density,double_storey,1,No,walled,established,107.1428571,119538.7,9,2.236861691,1.341232441,11.11931925,0.603089888
792,low density,single_storey,2,Yes,walled&electric,relatively new,107.1428571,124681.9714,10,2.273862699,1.300972448,11.16699746,0.173483853
647.98,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,114365.2071,11,2.304720123,1.267988787,11.2093609,0.145504292
683.96,low density,single_storey,1,Yes,walled,relatively new,107.1428571,141283.6429,13,2.306618122,1.267766419,11.19194762,0.102680843
1200.04,low density,single_storey,2,Yes,walled&electric,relatively new,107.1428571,153699.0571,13,2.354491775,1.216882731,11.2753707,0.118085368
800.01,low density,single_storey,1,Yes,walled,relatively new,107.1428571,125125.4857,13,2.418071529,1.154504983,11.3507953,0.035813221
1082.4,low density,single_storey,1,Yes,walled,relatively new,107.1428571,157886.2,9,2.407164343,1.166064297,11.35205248,0.042292944
684.06,low density,single_storey,1,No,walled,relatively new,107.1428571,116316.5714,12,2.429007649,1.144352742,11.36701818,0.042350364
648.06,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,113695.9357,10,2.257737268,1.319755774,11.29459679,0.058238649
828,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,126491.2286,10,2.334440015,1.238525212,11.30402036,0.152275947
810.04,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,125179.8643,8,2.41510942,1.161036446,11.38172595,0.059209113
697.12,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,117026.2929,9,2.533191051,1.334160612,10.79545928,0.074345722
647.99,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,113492.2643,13,2.566469801,1.345074193,10.77060794,0.776114085
872.14,low density,single_storey,1,No,walled,relatively new,107.1428571,129482.4071,8,2.552041697,1.355882615,10.76261045,0.821130867
648,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,113300.7143,12,2.550904847,1.364917179,10.7523716,0.822140197
791.99,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,151855.2286,8,2.532495672,1.318647099,10.81483832,0.199259111
1255.09,low density,single_storey,1,Yes,walled,relatively new,107.1428571,156354.0571,11,2.575902092,1.283577286,10.84064668,0.754251369
792,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,123013.5643,10,2.565236788,1.302271604,10.82196838,0.075208069
1800,low density,double_storey,2,Yes,walled,relatively new,107.1428571,259284.6,13,2.468552387,1.332372356,10.827749,0.763769594
